example_id,content_family_id,task_class,response_text,split,provenance,length_tokens,length_band,template_family,paraphrase_family_id,lexical_challenge,notes
exp019_causality_120,cf_120,causality,Simple tray triggers sprout.,test,rule_composed,4,short,causality_short_0,cf_120,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_120,cf_120,analogy,Simple tray parallels sponge.,test,rule_composed,4,short,analogy_short_0,cf_120,false,label_quality=clear; constructed from a balanced content family
exp019_definition_120,cf_120,definition,A simple tray has purpose.,test,rule_composed,5,short,definition_short_0,cf_120,false,label_quality=clear; constructed from a balanced content family
exp019_logic_121,cf_121,logic,"The simple signal condition holds, so proceed follows.",train,rule_composed,8,medium,logic_medium_1,cf_121,false,label_quality=clear; constructed from a balanced content family
exp019_causality_121,cf_121,causality,Proceed follows when the simple signal mechanism activates.,train,rule_composed,8,medium,causality_medium_1,cf_121,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_121,cf_121,analogy,"Like the bell, the simple signal connects condition and outcome.",train,rule_composed,10,medium,analogy_medium_1,cf_121,false,label_quality=clear; constructed from a balanced content family
exp019_definition_121,cf_121,definition,The simple signal refers to an object used for a purpose.,train,rule_composed,11,medium,definition_medium_1,cf_121,false,label_quality=clear; constructed from a balanced content family
exp019_logic_122,cf_122,logic,"When the simple refrigerator condition holds, the stated rule requires heat as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_2,cf_122,false,label_quality=clear; constructed from a balanced content family
exp019_causality_122,cf_122,causality,A change in the simple refrigerator condition leads to heat through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_2,cf_122,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_122,cf_122,analogy,The simple refrigerator relation corresponds to the bottle relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_2,cf_122,false,label_quality=clear; constructed from a balanced content family
exp019_definition_122,cf_122,definition,A simple refrigerator is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_2,cf_122,false,label_quality=clear; constructed from a balanced content family
exp019_logic_123,cf_123,logic,Simple lock condition entails withdraws.,test,rule_composed,5,short,logic_short_3,cf_123,false,label_quality=clear; constructed from a balanced content family
exp019_causality_123,cf_123,causality,Simple lock state yields outcome.,test,rule_composed,5,short,causality_short_3,cf_123,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_123,cf_123,analogy,Simple lock mirrors screen's relation.,test,rule_composed,5,short,analogy_short_3,cf_123,false,label_quality=clear; constructed from a balanced content family
exp019_definition_123,cf_123,definition,Simple lock denotes purpose.,test,rule_composed,4,short,definition_short_3,cf_123,false,label_quality=clear; constructed from a balanced content family
exp019_logic_124,cf_124,logic,"If the simple compass condition holds, direction follows under the rule.",test,rule_composed,11,medium,logic_medium_4,cf_124,false,label_quality=clear; constructed from a balanced content family
exp019_causality_124,cf_124,causality,The simple compass condition produces direction through a simple mechanism.,test,rule_composed,10,medium,causality_medium_4,cf_124,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_124,cf_124,analogy,The simple compass relation matches the vane relation in structure.,test,rule_composed,10,medium,analogy_medium_4,cf_124,false,label_quality=clear; constructed from a balanced content family
exp019_definition_124,cf_124,definition,A simple compass is an object with a stated practical role.,test,rule_composed,11,medium,definition_medium_4,cf_124,false,label_quality=clear; constructed from a balanced content family
exp019_logic_125,cf_125,logic,"When the simple ruler condition holds, the stated rule requires read as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_0,cf_125,false,label_quality=clear; constructed from a balanced content family
exp019_causality_125,cf_125,causality,A change in the simple ruler condition leads to read through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_0,cf_125,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_125,cf_125,analogy,The simple ruler relation corresponds to the cup relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_0,cf_125,false,label_quality=clear; constructed from a balanced content family
exp019_definition_125,cf_125,definition,A simple ruler is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_0,cf_125,false,label_quality=clear; constructed from a balanced content family
exp019_logic_126,cf_126,logic,Simple can condition entails moist.,train,rule_composed,5,short,logic_short_1,cf_126,false,label_quality=clear; constructed from a balanced content family
exp019_causality_126,cf_126,causality,Simple can state yields outcome.,train,rule_composed,5,short,causality_short_1,cf_126,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_126,cf_126,analogy,Simple can mirrors dispenser's relation.,train,rule_composed,5,short,analogy_short_1,cf_126,false,label_quality=clear; constructed from a balanced content family
exp019_definition_126,cf_126,definition,Simple can denotes purpose.,train,rule_composed,4,short,definition_short_1,cf_126,false,label_quality=clear; constructed from a balanced content family
exp019_logic_127,cf_127,logic,"If the simple panel condition holds, produced follows under the rule.",train,rule_composed,11,medium,logic_medium_2,cf_127,false,label_quality=clear; constructed from a balanced content family
exp019_causality_127,cf_127,causality,The simple panel condition produces produced through a simple mechanism.,train,rule_composed,10,medium,causality_medium_2,cf_127,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_127,cf_127,analogy,The simple panel relation matches the windmill relation in structure.,train,rule_composed,10,medium,analogy_medium_2,cf_127,false,label_quality=clear; constructed from a balanced content family
exp019_definition_127,cf_127,definition,A simple panel is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_2,cf_127,false,label_quality=clear; constructed from a balanced content family
exp019_logic_128,cf_128,logic,"When the simple sharpener condition holds, the stated rule requires removed as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_3,cf_128,false,label_quality=clear; constructed from a balanced content family
exp019_causality_128,cf_128,causality,A change in the simple sharpener condition leads to removed through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_3,cf_128,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_128,cf_128,analogy,The simple sharpener relation corresponds to the grater relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_3,cf_128,false,label_quality=clear; constructed from a balanced content family
exp019_definition_128,cf_128,definition,A simple sharpener is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_3,cf_128,false,label_quality=clear; constructed from a balanced content family
exp019_logic_129,cf_129,logic,Simple thermos entails slowly.,validation,rule_composed,4,short,logic_short_4,cf_129,false,label_quality=clear; constructed from a balanced content family
exp019_causality_129,cf_129,causality,Simple thermos triggers slowly.,validation,rule_composed,4,short,causality_short_4,cf_129,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_129,cf_129,analogy,Simple thermos parallels coat.,validation,rule_composed,4,short,analogy_short_4,cf_129,false,label_quality=clear; constructed from a balanced content family
exp019_definition_129,cf_129,definition,A simple thermos has purpose.,validation,rule_composed,5,short,definition_short_4,cf_129,false,label_quality=clear; constructed from a balanced content family
exp019_logic_130,cf_130,logic,"If the simple calendar condition holds, changes follows under the rule.",train,rule_composed,11,medium,logic_medium_0,cf_130,false,label_quality=clear; constructed from a balanced content family
exp019_causality_130,cf_130,causality,The simple calendar condition produces changes through a simple mechanism.,train,rule_composed,10,medium,causality_medium_0,cf_130,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_130,cf_130,analogy,The simple calendar relation matches the odometer relation in structure.,train,rule_composed,10,medium,analogy_medium_0,cf_130,false,label_quality=clear; constructed from a balanced content family
exp019_definition_130,cf_130,definition,A simple calendar is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_0,cf_130,false,label_quality=clear; constructed from a balanced content family
exp019_logic_131,cf_131,logic,"When the simple pulley condition holds, the stated rule requires rises as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_1,cf_131,false,label_quality=clear; constructed from a balanced content family
exp019_causality_131,cf_131,causality,A change in the simple pulley condition leads to rises through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_1,cf_131,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_131,cf_131,analogy,The simple pulley relation corresponds to the lever relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_1,cf_131,false,label_quality=clear; constructed from a balanced content family
exp019_definition_131,cf_131,definition,A simple pulley is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_1,cf_131,false,label_quality=clear; constructed from a balanced content family
exp019_logic_132,cf_132,logic,Simple magnet entails closer.,train,rule_composed,4,short,logic_short_2,cf_132,false,label_quality=clear; constructed from a balanced content family
exp019_causality_132,cf_132,causality,Simple magnet triggers closer.,train,rule_composed,4,short,causality_short_2,cf_132,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_132,cf_132,analogy,Simple magnet parallels vacuum.,train,rule_composed,4,short,analogy_short_2,cf_132,false,label_quality=clear; constructed from a balanced content family
exp019_definition_132,cf_132,definition,A simple magnet has purpose.,train,rule_composed,5,short,definition_short_2,cf_132,false,label_quality=clear; constructed from a balanced content family
exp019_logic_133,cf_133,logic,"The simple cube condition holds, so melts follows.",train,rule_composed,8,medium,logic_medium_3,cf_133,false,label_quality=clear; constructed from a balanced content family
exp019_causality_133,cf_133,causality,Melts follows when the simple cube mechanism activates.,train,rule_composed,8,medium,causality_medium_3,cf_133,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_133,cf_133,analogy,"Like the candle, the simple cube connects condition and outcome.",train,rule_composed,10,medium,analogy_medium_3,cf_133,false,label_quality=clear; constructed from a balanced content family
exp019_definition_133,cf_133,definition,The simple cube refers to an object used for a purpose.,train,rule_composed,11,medium,definition_medium_3,cf_133,false,label_quality=clear; constructed from a balanced content family
exp019_logic_134,cf_134,logic,"When the daily timer condition holds, the stated rule requires rings as its conclusion.",validation,rule_composed,14,limited_long,logic_limited_long_4,cf_134,false,label_quality=clear; constructed from a balanced content family
exp019_causality_134,cf_134,causality,A change in the daily timer condition leads to rings through the system's ordinary mechanism.,validation,rule_composed,15,limited_long,causality_limited_long_4,cf_134,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_134,cf_134,analogy,The daily timer relation corresponds to the kettle relation because both connect a condition with an outcome.,validation,rule_composed,17,limited_long,analogy_limited_long_4,cf_134,false,label_quality=clear; constructed from a balanced content family
exp019_definition_134,cf_134,definition,A daily timer is a familiar object whose role is described by its practical use in a system.,validation,rule_composed,18,limited_long,definition_limited_long_4,cf_134,false,label_quality=clear; constructed from a balanced content family
exp019_logic_135,cf_135,logic,Daily gauge entails rises.,train,rule_composed,4,short,logic_short_0,cf_135,false,label_quality=clear; constructed from a balanced content family
exp019_causality_135,cf_135,causality,Daily gauge triggers rises.,train,rule_composed,4,short,causality_short_0,cf_135,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_135,cf_135,analogy,Daily gauge parallels gauge.,train,rule_composed,4,short,analogy_short_0,cf_135,false,label_quality=clear; constructed from a balanced content family
exp019_definition_135,cf_135,definition,A daily gauge has purpose.,train,rule_composed,5,short,definition_short_0,cf_135,false,label_quality=clear; constructed from a balanced content family
exp019_logic_136,cf_136,logic,"The daily light condition holds, so shines follows.",train,rule_composed,8,medium,logic_medium_1,cf_136,false,label_quality=clear; constructed from a balanced content family
exp019_causality_136,cf_136,causality,Shines follows when the daily light mechanism activates.,train,rule_composed,8,medium,causality_medium_1,cf_136,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_136,cf_136,analogy,"Like the lamp, the daily light connects condition and outcome.",train,rule_composed,10,medium,analogy_medium_1,cf_136,false,label_quality=clear; constructed from a balanced content family
exp019_definition_136,cf_136,definition,The daily light refers to an object used for a purpose.,train,rule_composed,11,medium,definition_medium_1,cf_136,false,label_quality=clear; constructed from a balanced content family
exp019_logic_137,cf_137,logic,"When the daily thermometer condition holds, the stated rule requires increases as its conclusion.",test,rule_composed,14,limited_long,logic_limited_long_2,cf_137,false,label_quality=clear; constructed from a balanced content family
exp019_causality_137,cf_137,causality,A change in the daily thermometer condition leads to increases through the system's ordinary mechanism.,test,rule_composed,15,limited_long,causality_limited_long_2,cf_137,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_137,cf_137,analogy,The daily thermometer relation corresponds to the speedometer relation because both connect a condition with an outcome.,test,rule_composed,17,limited_long,analogy_limited_long_2,cf_137,false,label_quality=clear; constructed from a balanced content family
exp019_definition_137,cf_137,definition,A daily thermometer is a familiar object whose role is described by its practical use in a system.,test,rule_composed,18,limited_long,definition_limited_long_2,cf_137,false,label_quality=clear; constructed from a balanced content family
exp019_logic_138,cf_138,logic,Daily filter condition entails behind.,validation,rule_composed,5,short,logic_short_3,cf_138,false,label_quality=clear; constructed from a balanced content family
exp019_causality_138,cf_138,causality,Daily filter state yields outcome.,validation,rule_composed,5,short,causality_short_3,cf_138,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_138,cf_138,analogy,Daily filter mirrors door's relation.,validation,rule_composed,5,short,analogy_short_3,cf_138,false,label_quality=clear; constructed from a balanced content family
exp019_definition_138,cf_138,definition,Daily filter denotes purpose.,validation,rule_composed,4,short,definition_short_3,cf_138,false,label_quality=clear; constructed from a balanced content family
exp019_logic_139,cf_139,logic,"If the daily tray condition holds, sprout follows under the rule.",train,rule_composed,11,medium,logic_medium_4,cf_139,false,label_quality=clear; constructed from a balanced content family
exp019_causality_139,cf_139,causality,The daily tray condition produces sprout through a simple mechanism.,train,rule_composed,10,medium,causality_medium_4,cf_139,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_139,cf_139,analogy,The daily tray relation matches the sponge relation in structure.,train,rule_composed,10,medium,analogy_medium_4,cf_139,false,label_quality=clear; constructed from a balanced content family
exp019_definition_139,cf_139,definition,A daily tray is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_4,cf_139,false,label_quality=clear; constructed from a balanced content family
exp019_logic_140,cf_140,logic,"When the daily signal condition holds, the stated rule requires proceed as its conclusion.",validation,rule_composed,14,limited_long,logic_limited_long_0,cf_140,false,label_quality=clear; constructed from a balanced content family
exp019_causality_140,cf_140,causality,A change in the daily signal condition leads to proceed through the system's ordinary mechanism.,validation,rule_composed,15,limited_long,causality_limited_long_0,cf_140,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_140,cf_140,analogy,The daily signal relation corresponds to the bell relation because both connect a condition with an outcome.,validation,rule_composed,17,limited_long,analogy_limited_long_0,cf_140,false,label_quality=clear; constructed from a balanced content family
exp019_definition_140,cf_140,definition,A daily signal is a familiar object whose role is described by its practical use in a system.,validation,rule_composed,18,limited_long,definition_limited_long_0,cf_140,false,label_quality=clear; constructed from a balanced content family
exp019_logic_141,cf_141,logic,Daily refrigerator condition entails heat.,test,rule_composed,5,short,logic_short_1,cf_141,false,label_quality=clear; constructed from a balanced content family
exp019_causality_141,cf_141,causality,Daily refrigerator state yields outcome.,test,rule_composed,5,short,causality_short_1,cf_141,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_141,cf_141,analogy,Daily refrigerator mirrors bottle's relation.,test,rule_composed,5,short,analogy_short_1,cf_141,false,label_quality=clear; constructed from a balanced content family
exp019_definition_141,cf_141,definition,Daily refrigerator denotes purpose.,test,rule_composed,4,short,definition_short_1,cf_141,false,label_quality=clear; constructed from a balanced content family
exp019_logic_142,cf_142,logic,"If the daily lock condition holds, withdraws follows under the rule.",validation,rule_composed,11,medium,logic_medium_2,cf_142,false,label_quality=clear; constructed from a balanced content family
exp019_causality_142,cf_142,causality,The daily lock condition produces withdraws through a simple mechanism.,validation,rule_composed,10,medium,causality_medium_2,cf_142,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_142,cf_142,analogy,The daily lock relation matches the screen relation in structure.,validation,rule_composed,10,medium,analogy_medium_2,cf_142,false,label_quality=clear; constructed from a balanced content family
exp019_definition_142,cf_142,definition,A daily lock is an object with a stated practical role.,validation,rule_composed,11,medium,definition_medium_2,cf_142,false,label_quality=clear; constructed from a balanced content family
exp019_logic_143,cf_143,logic,"When the daily compass condition holds, the stated rule requires direction as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_3,cf_143,false,label_quality=clear; constructed from a balanced content family
exp019_causality_143,cf_143,causality,A change in the daily compass condition leads to direction through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_3,cf_143,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_143,cf_143,analogy,The daily compass relation corresponds to the vane relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_3,cf_143,false,label_quality=clear; constructed from a balanced content family
exp019_definition_143,cf_143,definition,A daily compass is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_3,cf_143,false,label_quality=clear; constructed from a balanced content family
exp019_logic_144,cf_144,logic,Daily ruler entails read.,train,rule_composed,4,short,logic_short_4,cf_144,false,label_quality=clear; constructed from a balanced content family
exp019_causality_144,cf_144,causality,Daily ruler triggers read.,train,rule_composed,4,short,causality_short_4,cf_144,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_144,cf_144,analogy,Daily ruler parallels cup.,train,rule_composed,4,short,analogy_short_4,cf_144,false,label_quality=clear; constructed from a balanced content family
exp019_definition_144,cf_144,definition,A daily ruler has purpose.,train,rule_composed,5,short,definition_short_4,cf_144,false,label_quality=clear; constructed from a balanced content family
exp019_logic_145,cf_145,logic,"If the daily can condition holds, moist follows under the rule.",train,rule_composed,11,medium,logic_medium_0,cf_145,false,label_quality=clear; constructed from a balanced content family
exp019_causality_145,cf_145,causality,The daily can condition produces moist through a simple mechanism.,train,rule_composed,10,medium,causality_medium_0,cf_145,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_145,cf_145,analogy,The daily can relation matches the dispenser relation in structure.,train,rule_composed,10,medium,analogy_medium_0,cf_145,false,label_quality=clear; constructed from a balanced content family
exp019_definition_145,cf_145,definition,A daily can is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_0,cf_145,false,label_quality=clear; constructed from a balanced content family
exp019_logic_146,cf_146,logic,"When the daily panel condition holds, the stated rule requires produced as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_1,cf_146,false,label_quality=clear; constructed from a balanced content family
exp019_causality_146,cf_146,causality,A change in the daily panel condition leads to produced through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_1,cf_146,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_146,cf_146,analogy,The daily panel relation corresponds to the windmill relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_1,cf_146,false,label_quality=clear; constructed from a balanced content family
exp019_definition_146,cf_146,definition,A daily panel is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_1,cf_146,false,label_quality=clear; constructed from a balanced content family
exp019_logic_147,cf_147,logic,Daily sharpener entails removed.,train,rule_composed,4,short,logic_short_2,cf_147,false,label_quality=clear; constructed from a balanced content family
exp019_causality_147,cf_147,causality,Daily sharpener triggers removed.,train,rule_composed,4,short,causality_short_2,cf_147,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_147,cf_147,analogy,Daily sharpener parallels grater.,train,rule_composed,4,short,analogy_short_2,cf_147,false,label_quality=clear; constructed from a balanced content family
exp019_definition_147,cf_147,definition,A daily sharpener has purpose.,train,rule_composed,5,short,definition_short_2,cf_147,false,label_quality=clear; constructed from a balanced content family
exp019_logic_148,cf_148,logic,"The daily thermos condition holds, so slowly follows.",train,rule_composed,8,medium,logic_medium_3,cf_148,false,label_quality=clear; constructed from a balanced content family
exp019_causality_148,cf_148,causality,Slowly follows when the daily thermos mechanism activates.,train,rule_composed,8,medium,causality_medium_3,cf_148,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_148,cf_148,analogy,"Like the coat, the daily thermos connects condition and outcome.",train,rule_composed,10,medium,analogy_medium_3,cf_148,false,label_quality=clear; constructed from a balanced content family
exp019_definition_148,cf_148,definition,The daily thermos refers to an object used for a purpose.,train,rule_composed,11,medium,definition_medium_3,cf_148,false,label_quality=clear; constructed from a balanced content family
exp019_logic_149,cf_149,logic,"When the daily calendar condition holds, the stated rule requires changes as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_4,cf_149,false,label_quality=clear; constructed from a balanced content family
exp019_causality_149,cf_149,causality,A change in the daily calendar condition leads to changes through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_4,cf_149,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_149,cf_149,analogy,The daily calendar relation corresponds to the odometer relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_4,cf_149,false,label_quality=clear; constructed from a balanced content family
exp019_definition_149,cf_149,definition,A daily calendar is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_4,cf_149,false,label_quality=clear; constructed from a balanced content family
exp019_logic_150,cf_150,logic,Daily pulley entails rises.,test,rule_composed,4,short,logic_short_0,cf_150,false,label_quality=clear; constructed from a balanced content family
exp019_causality_150,cf_150,causality,Daily pulley triggers rises.,test,rule_composed,4,short,causality_short_0,cf_150,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_150,cf_150,analogy,Daily pulley parallels lever.,test,rule_composed,4,short,analogy_short_0,cf_150,false,label_quality=clear; constructed from a balanced content family
exp019_definition_150,cf_150,definition,A daily pulley has purpose.,test,rule_composed,5,short,definition_short_0,cf_150,false,label_quality=clear; constructed from a balanced content family
exp019_logic_151,cf_151,logic,"The daily magnet condition holds, so closer follows.",test,rule_composed,8,medium,logic_medium_1,cf_151,false,label_quality=clear; constructed from a balanced content family
exp019_causality_151,cf_151,causality,Closer follows when the daily magnet mechanism activates.,test,rule_composed,8,medium,causality_medium_1,cf_151,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_151,cf_151,analogy,"Like the vacuum, the daily magnet connects condition and outcome.",test,rule_composed,10,medium,analogy_medium_1,cf_151,false,label_quality=clear; constructed from a balanced content family
exp019_definition_151,cf_151,definition,The daily magnet refers to an object used for a purpose.,test,rule_composed,11,medium,definition_medium_1,cf_151,false,label_quality=clear; constructed from a balanced content family
exp019_logic_152,cf_152,logic,"When the daily cube condition holds, the stated rule requires melts as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_2,cf_152,false,label_quality=clear; constructed from a balanced content family
exp019_causality_152,cf_152,causality,A change in the daily cube condition leads to melts through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_2,cf_152,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_152,cf_152,analogy,The daily cube relation corresponds to the candle relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_2,cf_152,false,label_quality=clear; constructed from a balanced content family
exp019_definition_152,cf_152,definition,A daily cube is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_2,cf_152,false,label_quality=clear; constructed from a balanced content family
exp019_logic_153,cf_153,logic,Local timer condition entails rings.,test,rule_composed,5,short,logic_short_3,cf_153,false,label_quality=clear; constructed from a balanced content family
exp019_causality_153,cf_153,causality,Local timer state yields outcome.,test,rule_composed,5,short,causality_short_3,cf_153,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_153,cf_153,analogy,Local timer mirrors kettle's relation.,test,rule_composed,5,short,analogy_short_3,cf_153,false,label_quality=clear; constructed from a balanced content family
exp019_definition_153,cf_153,definition,Local timer denotes purpose.,test,rule_composed,4,short,definition_short_3,cf_153,false,label_quality=clear; constructed from a balanced content family
exp019_logic_154,cf_154,logic,"If the local gauge condition holds, rises follows under the rule.",test,rule_composed,11,medium,logic_medium_4,cf_154,false,label_quality=clear; constructed from a balanced content family
exp019_causality_154,cf_154,causality,The local gauge condition produces rises through a simple mechanism.,test,rule_composed,10,medium,causality_medium_4,cf_154,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_154,cf_154,analogy,The local gauge relation matches the gauge relation in structure.,test,rule_composed,10,medium,analogy_medium_4,cf_154,false,label_quality=clear; constructed from a balanced content family
exp019_definition_154,cf_154,definition,A local gauge is an object with a stated practical role.,test,rule_composed,11,medium,definition_medium_4,cf_154,false,label_quality=clear; constructed from a balanced content family
exp019_logic_155,cf_155,logic,"When the local light condition holds, the stated rule requires shines as its conclusion.",validation,rule_composed,14,limited_long,logic_limited_long_0,cf_155,false,label_quality=clear; constructed from a balanced content family
exp019_causality_155,cf_155,causality,A change in the local light condition leads to shines through the system's ordinary mechanism.,validation,rule_composed,15,limited_long,causality_limited_long_0,cf_155,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_155,cf_155,analogy,The local light relation corresponds to the lamp relation because both connect a condition with an outcome.,validation,rule_composed,17,limited_long,analogy_limited_long_0,cf_155,false,label_quality=clear; constructed from a balanced content family
exp019_definition_155,cf_155,definition,A local light is a familiar object whose role is described by its practical use in a system.,validation,rule_composed,18,limited_long,definition_limited_long_0,cf_155,false,label_quality=clear; constructed from a balanced content family
exp019_logic_156,cf_156,logic,Local thermometer condition entails increases.,train,rule_composed,5,short,logic_short_1,cf_156,false,label_quality=clear; constructed from a balanced content family
exp019_causality_156,cf_156,causality,Local thermometer state yields outcome.,train,rule_composed,5,short,causality_short_1,cf_156,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_156,cf_156,analogy,Local thermometer mirrors speedometer's relation.,train,rule_composed,5,short,analogy_short_1,cf_156,false,label_quality=clear; constructed from a balanced content family
exp019_definition_156,cf_156,definition,Local thermometer denotes purpose.,train,rule_composed,4,short,definition_short_1,cf_156,false,label_quality=clear; constructed from a balanced content family
exp019_logic_157,cf_157,logic,"If the local filter condition holds, behind follows under the rule.",test,rule_composed,11,medium,logic_medium_2,cf_157,false,label_quality=clear; constructed from a balanced content family
exp019_causality_157,cf_157,causality,The local filter condition produces behind through a simple mechanism.,test,rule_composed,10,medium,causality_medium_2,cf_157,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_157,cf_157,analogy,The local filter relation matches the door relation in structure.,test,rule_composed,10,medium,analogy_medium_2,cf_157,false,label_quality=clear; constructed from a balanced content family
exp019_definition_157,cf_157,definition,A local filter is an object with a stated practical role.,test,rule_composed,11,medium,definition_medium_2,cf_157,false,label_quality=clear; constructed from a balanced content family
exp019_logic_158,cf_158,logic,"When the local tray condition holds, the stated rule requires sprout as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_3,cf_158,false,label_quality=clear; constructed from a balanced content family
exp019_causality_158,cf_158,causality,A change in the local tray condition leads to sprout through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_3,cf_158,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_158,cf_158,analogy,The local tray relation corresponds to the sponge relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_3,cf_158,false,label_quality=clear; constructed from a balanced content family
exp019_definition_158,cf_158,definition,A local tray is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_3,cf_158,false,label_quality=clear; constructed from a balanced content family
exp019_logic_159,cf_159,logic,Local signal entails proceed.,train,rule_composed,4,short,logic_short_4,cf_159,false,label_quality=clear; constructed from a balanced content family
exp019_causality_159,cf_159,causality,Local signal triggers proceed.,train,rule_composed,4,short,causality_short_4,cf_159,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_159,cf_159,analogy,Local signal parallels bell.,train,rule_composed,4,short,analogy_short_4,cf_159,false,label_quality=clear; constructed from a balanced content family
exp019_definition_159,cf_159,definition,A local signal has purpose.,train,rule_composed,5,short,definition_short_4,cf_159,false,label_quality=clear; constructed from a balanced content family
exp019_logic_160,cf_160,logic,"If the local refrigerator condition holds, heat follows under the rule.",train,rule_composed,11,medium,logic_medium_0,cf_160,false,label_quality=clear; constructed from a balanced content family
exp019_causality_160,cf_160,causality,The local refrigerator condition produces heat through a simple mechanism.,train,rule_composed,10,medium,causality_medium_0,cf_160,false,label_quality=clear; constructed from a balanced content family
