model,layer,split,source_group,target_group,beta,intervention_type,eval_item_id,target_probability,source_probability,target_minus_source_probability,target_prediction_rate,source_prediction_rate
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,matched_random,analogy_para_03,0.18229924193276648,0.01921837696218914,0.16308086497057733,0.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,opposite,analogy_para_01,0.0008660337258209944,0.8358044988459592,-0.8349384651201383,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,opposite,analogy_para_02,0.00010062879719898857,0.9547397487429026,-0.9546391199457036,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,opposite,analogy_para_03,0.0007270234494033973,0.904905773209788,-0.9041787497603846,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,task,analogy_para_01,0.9906976637818435,2.3205171229205013e-06,0.9906953432647206,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,task,analogy_para_02,0.9774507197247828,2.2507711100343143e-05,0.9774282120136825,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,task,analogy_para_03,0.9926323327642562,2.9985900563797913e-06,0.9926293341741999,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,matched_random,analogy_para_01,0.12333396474820216,0.0049029018760222585,0.1184310628721799,0.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,matched_random,analogy_para_02,0.05270735366014077,0.020598450079344945,0.03210890358079582,0.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,matched_random,analogy_para_03,0.14394309458924193,0.007379830461274683,0.13656326412796724,0.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,opposite,analogy_para_01,1.908549855429081e-05,0.973326753367255,-0.9733076678687007,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,opposite,analogy_para_02,1.981518765563597e-06,0.9934503430269831,-0.9934483615082176,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,opposite,analogy_para_03,1.499058269293102e-05,0.9859586620646212,-0.9859436714819283,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,task,analogy_para_01,0.9986794440179569,4.426744915767996e-08,0.9986793997505078,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,task,analogy_para_02,0.9967437837899685,4.3434491856556666e-07,0.9967433494450499,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,task,analogy_para_03,0.9989287148319007,5.710549815646035e-08,0.9989286577264026,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,matched_random,analogy_para_01,0.09688313925002603,0.0018730200053329973,0.09501011924469303,0.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,matched_random,analogy_para_02,0.040733616610667246,0.0077417654185091625,0.032991851192158084,0.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,matched_random,analogy_para_03,0.11009626144191026,0.0027450599020344304,0.10735120153987583,0.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,opposite,analogy_para_01,3.69645830058802e-07,0.9961533852149956,-0.9961530155691656,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,opposite,analogy_para_02,3.771077984098289e-08,0.9990764917722095,-0.9990764540614296,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,opposite,analogy_para_03,2.871615751220079e-07,0.9980487874973425,-0.9980485003357674,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,task,analogy_para_01,0.9089776021621733,0.00019743350131631214,0.908780168660857,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,task,analogy_para_02,0.9390306849244692,0.000765006064892231,0.9382656788595769,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,task,analogy_para_03,0.9317976275716404,0.00025719085631640095,0.931540436715324,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,matched_random,analogy_para_01,0.612472603126509,0.013098576414426404,0.5993740267120826,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,matched_random,analogy_para_02,0.6718954648458559,0.053896004389358,0.6179994604564979,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,matched_random,analogy_para_03,0.6859918445518242,0.018643293749716204,0.667348550802108,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,opposite,analogy_para_01,0.0032926541868050774,0.8447200271199553,-0.8414273729331503,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,opposite,analogy_para_02,0.0010019133944261542,0.9640826810932692,-0.9630807676988431,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,opposite,analogy_para_03,0.002812478297391923,0.9169002862693307,-0.9140878079719388,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,task,analogy_para_01,0.9779819549034411,6.443528530844196e-06,0.9779755113749102,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,task,analogy_para_02,0.986452580786642,2.4377353572363764e-05,0.9864282034330696,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,task,analogy_para_03,0.9831358541976053,8.231381070373556e-06,0.9831276228165349,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,matched_random,analogy_para_01,0.7456877050971021,0.0048001470897806415,0.7408875580073215,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,matched_random,analogy_para_02,0.8056805381668437,0.01945260933091698,0.7862279288359267,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,matched_random,analogy_para_03,0.7999593755400131,0.006543826173149614,0.7934155493668634,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,opposite,analogy_para_01,0.00011520212690794314,0.9743206745731605,-0.9742054724462526,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,opposite,analogy_para_02,3.1352862135492134e-05,0.994571573982361,-0.9945402211202254,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,opposite,analogy_para_03,9.190151455210314e-05,0.9877120410634379,-0.9876201395488858,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,task,analogy_para_01,0.9948623221718866,1.9882964935161525e-07,0.9948621233422373,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,task,analogy_para_02,0.9970286476445059,7.473830239501077e-07,0.997027900261482,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,task,analogy_para_03,0.9959197757970264,2.529349119593925e-07,0.9959195228621145,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,matched_random,analogy_para_01,0.8429824963723636,0.001633338698775959,0.8413491576735876,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,matched_random,analogy_para_02,0.8902514232740485,0.006469754485115326,0.8837816687889332,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,matched_random,analogy_para_03,0.8778089659234851,0.0021613443542000403,0.8756476215692851,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,opposite,analogy_para_01,3.5727755312478988e-06,0.996143495184213,-0.9961399224086818,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,opposite,analogy_para_02,9.55456471608285e-07,0.9991817823258661,-0.9991808268693945,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,opposite,analogy_para_03,2.8174041351174337e-06,0.9982322080666494,-0.9982293906625143,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,task,definition_para_01,0.8999174452325419,0.03138050426040701,0.8685369409721349,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,task,definition_para_02,0.961681050400829,0.004785463622521926,0.956895586778307,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,task,definition_para_03,0.5418274168086706,0.2664570808801364,0.2753703359285342,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,matched_random,definition_para_01,0.05063822420531516,0.8041034994023983,-0.7534652751970832,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,matched_random,definition_para_02,0.2185066287055303,0.49514661538832494,-0.27663998668279466,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,matched_random,definition_para_03,0.004198204678938366,0.9401694495295463,-0.9359712448506079,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,opposite,definition_para_01,5.5186127124600285e-05,0.9929939998647531,-0.9929388137376285,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,opposite,definition_para_02,0.0003808127655395338,0.9778312646501466,-0.977450451884607,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,opposite,definition_para_03,3.930816690943647e-06,0.9974899768625785,-0.9974860460458875,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,task,definition_para_01,0.9867364880158117,0.0012837887638304946,0.9854526992519812,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,task,definition_para_02,0.9942907270413617,0.00018460416056192836,0.9941061228807998,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,task,definition_para_03,0.9322055150606703,0.01710460667306262,0.9151009083876077,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,matched_random,definition_para_01,0.06081781554266748,0.7689313284936093,-0.7081135129509418,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,matched_random,definition_para_02,0.24474824601803738,0.44158268945671825,-0.19683444343868087,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,matched_random,definition_para_03,0.005214581374606804,0.9297907673485338,-0.924576185973927,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,opposite,definition_para_01,2.07008540535749e-06,0.9983201472160733,-0.998318077130668,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,opposite,definition_para_02,1.4453109527761384e-05,0.9946689925008084,-0.9946545393912807,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,opposite,definition_para_03,1.4694132343393056e-07,0.9993889908269215,-0.999388843885598,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,task,definition_para_01,0.9980107899887725,4.844653868898876e-05,0.9979623434500835,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,task,definition_para_02,0.9991018613669175,6.921066128118486e-06,0.9990949403007894,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,task,definition_para_03,0.991033811796017,0.0006784612228178225,0.9903553505731992,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,matched_random,definition_para_01,0.0723558047742541,0.7283722152727353,-0.6560164104984813,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,matched_random,definition_para_02,0.27023473769279416,0.3882012067864088,-0.11796646909361463,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,matched_random,definition_para_03,0.006464085794780196,0.9176903102538867,-0.9112262244591065,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,opposite,definition_para_01,7.733531613876093e-08,0.99959552336986,-0.9995954460345439,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,opposite,definition_para_02,5.414515162078323e-07,0.9987153500727904,-0.9987148086212743,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,opposite,definition_para_03,5.485041625181311e-09,0.9998512794814001,-0.9998512739963584,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,task,definition_para_01,0.9732126212726213,0.013700557571481534,0.9595120637011397,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,task,definition_para_02,0.9703427057770969,0.004311782734521395,0.9660309230425755,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,task,definition_para_03,0.9627601299877395,0.0352011897224006,0.9275589402653389,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,matched_random,definition_para_01,0.0693621745747768,0.9086625613668418,-0.839300386792065,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,matched_random,definition_para_02,0.17341397189409874,0.7170760772539221,-0.5436621053598234,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,matched_random,definition_para_03,0.0285097314550277,0.9700224743062915,-0.9415127428512639,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,opposite,definition_para_01,0.0001679595815551415,0.9968754546460226,-0.9967074950644674,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,opposite,definition_para_02,0.0005241022252996878,0.9818685210015617,-0.9813444187762621,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,opposite,definition_para_03,6.48560591518982e-05,0.999759202720733,-0.9996943466615812,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,task,definition_para_01,0.997218131495812,0.0005509272746301217,0.9966672042211818,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,task,definition_para_02,0.995482502188595,0.0001735956954466429,0.9953089064931484,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,task,definition_para_03,0.9982142452002504,0.0014323086210735216,0.9967819365791768,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,definition_para_01,0.05903004516076139,0.9257662841860362,-0.8667362390252749,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,definition_para_02,0.15453371166387891,0.7649846036590627,-0.6104508919951839,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,definition_para_03,0.023937929936449286,0.9750425573187342,-0.951104627382285,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_01,6.6073975407797e-06,0.9992932607060981,-0.9992866533085574,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_02,2.0859306644985898e-05,0.9957804689213631,-0.9957596096147181,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_03,2.5457144430215015e-06,0.999956121122319,-0.999953575407876,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_01,0.9996061777569902,2.167238146484935e-05,0.9995845053755253,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_02,0.9992645913915709,6.838477424516567e-06,0.9992577529141463,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_03,0.999884488460183,5.630361391293987e-05,0.99982818484627,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_01,0.050037292528714354,0.9394428319304197,-0.8894055394017053,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_02,0.1359295889404641,0.805548646658424,-0.6696190577179598,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_03,0.02008123851055533,0.9792098752091973,-0.959128636698642,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_01,2.5944127349577083e-07,0.999834206748157,-0.9998339473068836,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_02,8.212569655981589e-07,0.9990085467413448,-0.9990077254843792,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_03,9.990749740526919e-08,0.9999901897751804,-0.999990089867683,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_01,0.7974950453728727,0.055286667984401947,0.7422083773884708,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_02,0.7843704827809976,0.016111700326089873,0.7682587824549078,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_03,0.18719493730994965,0.4774725897731432,-0.2902776524631936,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_01,0.0006060383088075245,0.9618912859696599,-0.9612852476608523,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_02,0.0018517353270115942,0.870828301887594,-0.8689765665605824,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_03,1.6901633963561544e-05,0.9869985797852135,-0.98698167815125,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_01,1.2105073392898863e-05,0.9911944334639727,-0.9911823283905798,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_02,3.985829275182751e-05,0.9670252864915613,-0.9669854281988094,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_03,3.30960665336248e-07,0.9970793718287181,-0.9970790408680528,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_01,0.9743143442147669,0.002048881157306516,0.9722654630574604,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_02,0.9653653562846178,0.000601502022223355,0.9647638542623945,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_03,0.7726545368493352,0.05978124480912987,0.7128732920402053,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_01,0.0001345012433934875,0.9798152750177349,-0.9796807737743414,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_02,0.0004313618307457327,0.9310807132029341,-0.9306493513721883,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_03,3.7044010559465603e-06,0.9928824375397947,-0.9928787331387388,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_01,3.6964044791175304e-07,0.997804978265409,-0.9978046086249611,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_02,1.2401787616371665e-06,0.9919234981763371,-0.9919222579975754,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_03,1.0061110132978083e-08,0.9992496493465639,-0.9992496392854537,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_01,0.9967000793688994,6.357808077208216e-05,0.9966365012881273,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_02,0.9950365193860468,1.880657245870297e-05,0.9950177128135881,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_03,0.9719816138477094,0.002281197535414372,0.9697004163122951,1.0,0.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_01,2.958550149910262e-05,0.989210768857827,-0.9891811833563279,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_02,9.725217204551768e-05,0.9634671690965273,-0.9633699169244818,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_03,8.097139994364975e-07,0.9961012182208119,-0.9961004085068125,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_01,1.1231045777651358e-08,0.999450126041233,-0.9994501148101872,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_02,3.78507815516246e-08,0.9980297594593442,-0.9980297216085627,0.0,1.0
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_03,3.053608607934254e-10,0.9998071168403921,-0.9998071165350313,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.5,task,logic_orig_01,0.6661016733509674,0.011252321679526703,0.6548493516714406,1.0,0.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.5,task,logic_orig_02,0.3992493637313916,0.031139707935004937,0.36810965579638666,0.0,0.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.5,task,logic_orig_03,0.7322269950836396,0.016524047798114495,0.7157029472855252,1.0,0.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.5,matched_random,logic_orig_01,0.02335947040803939,0.5206433136477835,-0.4972838432397441,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.5,matched_random,logic_orig_02,0.006191935039843819,0.6371950333744721,-0.6310030983346283,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.5,matched_random,logic_orig_03,0.02240607905027055,0.6671327465300637,-0.6447266674797931,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.5,opposite,logic_orig_01,5.237491056088848e-05,0.9664540433992476,-0.9664016684886867,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.5,opposite,logic_orig_02,1.1409974874569895e-05,0.9721007737585642,-0.9720893637836896,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.5,opposite,logic_orig_03,3.957782058218799e-05,0.9756159244196368,-0.9755763465990547,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.75,task,logic_orig_01,0.9237509522685141,0.0004826890413687988,0.9232682632271453,1.0,0.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.75,task,logic_orig_02,0.815754851964777,0.0019680715946542265,0.8137867803701229,1.0,0.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.75,task,logic_orig_03,0.9491668960076315,0.0006625584770388638,0.9485043375305926,1.0,0.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.75,matched_random,logic_orig_01,0.021267116599388583,0.5325797930096946,-0.511312676410306,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.75,matched_random,logic_orig_02,0.005749578328131992,0.6647843009968034,-0.6590347226686715,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.75,matched_random,logic_orig_03,0.020825947819564594,0.6967066250648014,-0.6758806772452368,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.75,opposite,logic_orig_01,1.6653270331741414e-06,0.9934511564594377,-0.9934494911324045,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.75,opposite,logic_orig_02,3.6099229552771356e-07,0.9942912291831142,-0.9942908681908187,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.75,opposite,logic_orig_03,1.2485445697065108e-06,0.9949932391801299,-0.9949919906355602,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,1.0,task,logic_orig_01,0.9861766821326369,1.5939628486073217e-05,0.9861607425041508,1.0,0.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,1.0,task,logic_orig_02,0.9659885164255708,7.208818920996492e-05,0.9659164282363608,1.0,0.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,1.0,task,logic_orig_03,0.9918916615057483,2.1416909258003013e-05,0.9918702445964902,1.0,0.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,1.0,matched_random,logic_orig_01,0.019282526960763647,0.5425487774332977,-0.5232662504725341,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,1.0,matched_random,logic_orig_02,0.005315065739174303,0.6904816955625963,-0.685166629823422,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,1.0,matched_random,logic_orig_03,0.01927490818284472,0.7244964334626595,-0.7052215252798147,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,1.0,opposite,logic_orig_01,5.178644220058896e-08,0.9987392958170479,-0.9987392440306057,0.0,1.0
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,1.0,opposite,logic_orig_02,1.1217491370573703e-08,0.9988505063318351,-0.9988504951143438,0.0,1.0
