model,layer,split,source_group,target_group,beta,intervention_type,eval_item_id,target_assignment_rate,source_assignment_rate,target_minus_source_similarity
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,1.0,task,causality_para_03,1.0,0.0,0.5034913527854533
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,1.0,matched_random,causality_para_01,0.0,1.0,-0.22634382886778986
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,1.0,matched_random,causality_para_02,0.0,1.0,-0.21399428050160768
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,1.0,matched_random,causality_para_03,0.0,1.0,-0.2618385697938637
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,1.0,opposite,causality_para_01,0.0,1.0,-0.738686545972639
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,1.0,opposite,causality_para_02,0.0,1.0,-0.736668759923655
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,1.0,opposite,causality_para_03,0.0,1.0,-0.7814682656504895
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.5,task,causality_para_01,1.0,0.0,0.07653181804264209
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.5,task,causality_para_02,1.0,0.0,0.09785252140652434
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.5,task,causality_para_03,1.0,0.0,0.09867728223368799
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.5,matched_random,causality_para_01,0.0,1.0,-0.102672376161
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.5,matched_random,causality_para_02,0.0,1.0,-0.08348362511886409
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.5,matched_random,causality_para_03,0.0,1.0,-0.09769207347438813
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.5,opposite,causality_para_01,0.0,1.0,-0.26473349370415233
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.5,opposite,causality_para_02,0.0,1.0,-0.2506383544500588
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.5,opposite,causality_para_03,0.0,1.0,-0.2750980805254799
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.75,task,causality_para_01,1.0,0.0,0.16665679183315008
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.75,task,causality_para_02,1.0,0.0,0.18742202870396663
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.75,task,causality_para_03,1.0,0.0,0.19606018855570861
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.75,matched_random,causality_para_01,0.0,1.0,-0.09817941610133507
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.75,matched_random,causality_para_02,0.0,1.0,-0.07943360531091992
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.75,matched_random,causality_para_03,0.0,1.0,-0.09240635766233773
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.75,opposite,causality_para_01,0.0,1.0,-0.3278226447545242
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.75,opposite,causality_para_02,0.0,1.0,-0.3162347256293114
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.75,opposite,causality_para_03,0.0,1.0,-0.3417948315612109
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,1.0,task,causality_para_01,1.0,0.0,0.24933887291866802
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,1.0,task,causality_para_02,1.0,0.0,0.268596042542384
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,1.0,task,causality_para_03,1.0,0.0,0.28310577714493257
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,1.0,matched_random,causality_para_01,0.0,1.0,-0.09281614864783927
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,1.0,matched_random,causality_para_02,0.0,1.0,-0.07477450714857747
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,1.0,matched_random,causality_para_03,0.0,1.0,-0.08639551530924539
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,1.0,opposite,causality_para_01,0.0,1.0,-0.3804585651770006
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,1.0,opposite,causality_para_02,0.0,1.0,-0.37107393368312835
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,1.0,opposite,causality_para_03,0.0,1.0,-0.3961974305996205
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.5,task,analogy_para_01,1.0,0.0,0.32852652767424606
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.5,task,analogy_para_02,1.0,0.0,0.31402074750773523
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.5,task,analogy_para_03,1.0,0.0,0.3406358366976461
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.5,matched_random,analogy_para_01,0.0,0.0,0.09620991046265537
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.5,matched_random,analogy_para_02,1.0,0.0,0.048700720132457964
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.5,matched_random,analogy_para_03,1.0,0.0,0.07221188716984694
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.5,opposite,analogy_para_01,0.0,1.0,-0.14131522664166085
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.5,opposite,analogy_para_02,0.0,1.0,-0.21405713254475167
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.5,opposite,analogy_para_03,0.0,1.0,-0.1991078644367933
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.75,task,analogy_para_01,1.0,0.0,0.4113164084686866
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.75,task,analogy_para_02,1.0,0.0,0.40865049485128
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.75,task,analogy_para_03,1.0,0.0,0.4319139852027226
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.75,matched_random,analogy_para_01,0.0,0.0,0.08721227658765318
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.75,matched_random,analogy_para_02,1.0,0.0,0.04180536400686308
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.75,matched_random,analogy_para_03,1.0,0.0,0.0631260255871049
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.75,opposite,analogy_para_01,0.0,1.0,-0.25411344506478983
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.75,opposite,analogy_para_02,0.0,1.0,-0.32711931791986404
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,0.75,opposite,analogy_para_03,0.0,1.0,-0.31852425489902914
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,1.0,task,analogy_para_01,1.0,0.0,0.47655326479253923
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,1.0,task,analogy_para_02,1.0,0.0,0.48126022773791066
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,1.0,task,analogy_para_03,1.0,0.0,0.5007131838622019
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,1.0,matched_random,analogy_para_01,0.0,0.0,0.07801360501948973
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,1.0,matched_random,analogy_para_02,1.0,0.0,0.035249582014635905
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,1.0,matched_random,analogy_para_03,1.0,0.0,0.05442454005499148
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,1.0,opposite,analogy_para_01,0.0,1.0,-0.34951769859749077
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,1.0,opposite,analogy_para_02,0.0,1.0,-0.4170411099993371
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,logic,1.0,opposite,analogy_para_03,0.0,1.0,-0.41323338958968686
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,task,analogy_para_01,1.0,0.0,0.4384427152720605
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,task,analogy_para_02,1.0,0.0,0.3394080833119406
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,task,analogy_para_03,1.0,0.0,0.4259718453114586
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,matched_random,analogy_para_01,0.0,0.0,0.04683524589649124
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,matched_random,analogy_para_02,0.0,0.0,-0.11940318459879612
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,matched_random,analogy_para_03,0.0,0.0,-0.031496874284739795
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,opposite,analogy_para_01,0.0,1.0,-0.3723640497913417
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,opposite,analogy_para_02,0.0,1.0,-0.5432283953613442
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.5,opposite,analogy_para_03,0.0,1.0,-0.48856294190734123
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,task,analogy_para_01,1.0,0.0,0.5778338292255405
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,task,analogy_para_02,1.0,0.0,0.522707484933888
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,task,analogy_para_03,1.0,0.0,0.5877694015569962
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,matched_random,analogy_para_01,0.0,0.0,0.04635740641487829
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,matched_random,analogy_para_02,0.0,0.0,-0.1020252854657262
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,matched_random,analogy_para_03,0.0,0.0,-0.02361906932601021
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,opposite,analogy_para_01,0.0,1.0,-0.5261267815340025
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,opposite,analogy_para_02,0.0,1.0,-0.6642901314565679
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,0.75,opposite,analogy_para_03,0.0,1.0,-0.628925156925837
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,task,analogy_para_01,1.0,0.0,0.6788854822619006
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,task,analogy_para_02,1.0,0.0,0.6526995481043684
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,task,analogy_para_03,1.0,0.0,0.698887635785332
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,matched_random,analogy_para_01,0.0,0.0,0.04497778612002579
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,matched_random,analogy_para_02,0.0,0.0,-0.08615321646208207
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,matched_random,analogy_para_03,0.0,0.0,-0.01701643754858817
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,opposite,analogy_para_01,0.0,1.0,-0.6394200646186686
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,opposite,analogy_para_02,0.0,1.0,-0.7467790635689643
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,causality,1.0,opposite,analogy_para_03,0.0,1.0,-0.7243522568612321
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,task,analogy_para_01,1.0,0.0,0.3557499655440993
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,task,analogy_para_02,1.0,0.0,0.2886788091328428
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,task,analogy_para_03,1.0,0.0,0.35223889159613136
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,matched_random,analogy_para_01,1.0,0.0,0.10691636722471975
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,matched_random,analogy_para_02,0.0,0.0,-0.005452335398292263
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,matched_random,analogy_para_03,0.0,0.0,0.061516203969345096
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,opposite,analogy_para_01,0.0,1.0,-0.1612199810867817
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,opposite,analogy_para_02,0.0,1.0,-0.29045293264375593
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.5,opposite,analogy_para_03,0.0,1.0,-0.241376688903451
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,task,analogy_para_01,1.0,0.0,0.4490696645256188
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,task,analogy_para_02,1.0,0.0,0.4067358299471825
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,task,analogy_para_03,1.0,0.0,0.4587010030564721
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,matched_random,analogy_para_01,1.0,0.0,0.10152491633938732
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,matched_random,analogy_para_02,0.0,0.0,-0.0038086494272394633
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,matched_random,analogy_para_03,0.0,0.0,0.058115557599976
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,opposite,analogy_para_01,0.0,1.0,-0.27867649138542516
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,opposite,analogy_para_02,0.0,1.0,-0.3961805335735197
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,0.75,opposite,analogy_para_03,0.0,1.0,-0.3607215992270387
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,task,analogy_para_01,1.0,0.0,0.521961494610563
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,task,analogy_para_02,1.0,0.0,0.4980200083438862
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,task,analogy_para_03,1.0,0.0,0.5383799195834311
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,matched_random,analogy_para_01,1.0,0.0,0.09497244203881805
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,matched_random,analogy_para_02,0.0,0.0,-0.0023405150031574617
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,matched_random,analogy_para_03,0.0,0.0,0.05398827062000866
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,opposite,analogy_para_01,0.0,1.0,-0.3760496156239784
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,opposite,analogy_para_02,0.0,1.0,-0.47739470822860275
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,analogy,definition,1.0,opposite,analogy_para_03,0.0,1.0,-0.45304623671386496
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,task,definition_para_01,1.0,0.0,0.08698070571403826
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,task,definition_para_02,1.0,0.0,0.13057226735229843
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,task,definition_para_03,0.0,1.0,-0.04062921895702376
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,matched_random,definition_para_01,0.0,1.0,-0.0823114780408567
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,matched_random,definition_para_02,0.0,1.0,-0.03725845509422587
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,matched_random,definition_para_03,0.0,1.0,-0.16957751745531768
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,opposite,definition_para_01,0.0,1.0,-0.24615331668746365
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,opposite,definition_para_02,0.0,1.0,-0.20483620381287992
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.5,opposite,definition_para_03,0.0,1.0,-0.28694786310173676
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,task,definition_para_01,1.0,0.0,0.16649510469742557
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,task,definition_para_02,1.0,0.0,0.2051323903230865
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,task,definition_para_03,1.0,0.0,0.027480235363366523
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,matched_random,definition_para_01,0.0,1.0,-0.07864867291768474
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,matched_random,definition_para_02,0.0,1.0,-0.035778706536185756
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,matched_random,definition_para_03,0.0,1.0,-0.1653056480897358
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,opposite,definition_para_01,0.0,1.0,-0.3124894289257278
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,opposite,definition_para_02,0.0,1.0,-0.2765977850714134
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,0.75,opposite,definition_para_03,0.0,1.0,-0.33448382666416987
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,task,definition_para_01,1.0,0.0,0.23696441984816674
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,task,definition_para_02,1.0,0.0,0.26992825899397865
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,task,definition_para_03,1.0,0.0,0.09373266333196817
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,matched_random,definition_para_01,0.0,1.0,-0.07430933633702985
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,matched_random,definition_para_02,0.0,1.0,-0.03392361572863889
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,matched_random,definition_para_03,0.0,1.0,-0.15975120412770882
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,opposite,definition_para_01,0.0,1.0,-0.36813779746338293
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,opposite,definition_para_02,0.0,1.0,-0.3379525179916492
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,logic,1.0,opposite,definition_para_03,0.0,1.0,-0.37557968137505465
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,task,definition_para_01,1.0,0.0,0.1248890168760648
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,task,definition_para_02,1.0,0.0,0.1454616988299403
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,task,definition_para_03,1.0,0.0,0.04996521631101847
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,matched_random,definition_para_01,0.0,1.0,-0.06332862947519691
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,matched_random,definition_para_02,0.0,1.0,-0.04172867171987704
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,matched_random,definition_para_03,0.0,1.0,-0.09631541520022224
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,opposite,definition_para_01,0.0,1.0,-0.2575257658994713
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,opposite,definition_para_02,0.0,1.0,-0.23748547234911277
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.5,opposite,definition_para_03,0.0,1.0,-0.2445201049724473
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,task,definition_para_01,1.0,0.0,0.21264800126309213
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,task,definition_para_02,1.0,0.0,0.2304795146879225
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,task,definition_para_03,1.0,0.0,0.12362379713840732
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,definition_para_01,0.0,1.0,-0.05765214131703644
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,definition_para_02,0.0,1.0,-0.037229092701835054
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,definition_para_03,0.0,1.0,-0.09144185362601465
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_01,0.0,1.0,-0.33383755998586606
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_02,0.0,1.0,-0.3165679030742163
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_03,0.0,1.0,-0.3055926948892517
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_01,1.0,0.0,0.2885190535152047
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_02,1.0,0.0,0.30336976864264126
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_03,1.0,0.0,0.192071100741397
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_01,0.0,1.0,-0.05173035298061324
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_02,0.0,1.0,-0.03259499572947833
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_03,0.0,1.0,-0.08595443605510045
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_01,0.0,1.0,-0.3970950468075454
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_02,0.0,1.0,-0.3827085212037074
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_03,0.0,1.0,-0.3590087122016657
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_01,1.0,0.0,0.06977147324428679
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_02,1.0,0.0,0.11566996054755507
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_03,0.0,1.0,-0.11572591698010415
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_01,0.0,1.0,-0.19835569497027394
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_02,0.0,1.0,-0.15323979177880942
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_03,0.0,1.0,-0.30977843226119783
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_01,0.0,1.0,-0.42676161699636433
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_02,0.0,1.0,-0.39006233319569694
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_03,0.0,1.0,-0.4700007295013048
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_01,1.0,0.0,0.2006055719314611
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_02,1.0,0.0,0.23955734302745257
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_03,0.0,1.0,-0.003769242579365284
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_01,0.0,1.0,-0.1879845296449123
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_02,0.0,1.0,-0.14593522279906573
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_03,0.0,1.0,-0.29869317003646606
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_01,0.0,1.0,-0.5051706410336536
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_02,0.0,1.0,-0.4756086520293734
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_03,0.0,1.0,-0.5258549856655557
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_01,1.0,0.0,0.313535972912028
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_02,1.0,0.0,0.34443959627049503
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_03,1.0,0.0,0.10671353992126031
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_01,0.0,1.0,-0.17582481681678702
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_02,0.0,1.0,-0.13709849897000675
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_03,0.0,1.0,-0.28496372507998463
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_01,0.0,1.0,-0.5650909251623912
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_02,0.0,1.0,-0.5417986567076496
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_03,0.0,1.0,-0.5707105384872908
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.5,task,logic_orig_01,1.0,0.0,0.07802319450760398
google/gemma-3-1b-it,26,B_paraphrase_fit_original_eval,logic,causality,0.5,task,logic_orig_02,0.0,0.0,0.06326338749941973
